num_dealer,region_dealer,code_piece,libelle_piece,quantite_piece,prix_unitaire_ht,id_facture,date_facture,categorie_piece,taux_remise
2258,Nouvelle-Aquitaine,P9238,Transmission,47,396.47,F556679,2021-11-21,Accessoires,26.61
7518,Auvergne-Rhône-Alpes,P4128,Frein,80,299.5,F373528,2019-06-03,Mécanique,49.45
2458,Nouvelle-Aquitaine,P9211,Transmission,60,601.01,F984991,2019-12-30,Électronique,28.65
3066,Nouvelle-Aquitaine,P1249,Embrayage,76,831.11,F403754,2019-09-13,Mécanique,10.82
2382,Île-de-France,P3647,Moteur,40,687.77,F598761,2021-07-29,Mécanique,12.28
6177,Île-de-France,P7323,Embrayage,68,760.27,F148177,2021-07-08,Carrosserie,47.23
2608,Auvergne-Rhône-Alpes,P5698,Pneumatique,86,469.9,F844954,2019-09-19,Accessoires,45.65
7293,Île-de-France,P6036,Frein,18,301.5,F803555,2019-08-04,Mécanique,43.4
3183,Nouvelle-Aquitaine,P3630,Embrayage,52,614.13,F805428,2021-05-18,Carrosserie,11.3
4731,Provence-Alpes-Côte d'Azur,P6304,Pneumatique,75,475.81,F226557,2019-12-15,Carrosserie,44.57
6666,Île-de-France,P5498,Embrayage,53,489.23,F757595,2021-05-28,Mécanique,3.35
8187,Auvergne-Rhône-Alpes,P5438,Pneumatique,8,850.49,F351796,2019-10-03,Accessoires,2.8
6252,Auvergne-Rhône-Alpes,P2997,Moteur,81,975.28,F943527,2020-04-27,Carrosserie,33.93
2704,Occitanie,P7198,Électronique,84,571.54,F324639,2021-05-16,Mécanique,32.42
1341,Nouvelle-Aquitaine,P1161,Électronique,35,840.35,F854989,2019-08-15,Carrosserie,6.29
5125,Auvergne-Rhône-Alpes,P1174,Embrayage,37,150.58,F410419,2020-09-20,Électronique,29.16
7053,Île-de-France,P2605,Transmission,38,883.16,F861458,2020-12-31,Mécanique,9.02
6071,Occitanie,P5255,Transmission,89,337.19,F468474,2021-10-20,Carrosserie,20.86
6771,Occitanie,P2505,Électronique,37,618.18,F118312,2021-10-03,Mécanique,12.85
9302,Nouvelle-Aquitaine,P5468,Transmission,19,270.08,F737631,2020-02-14,Accessoires,6.2
8005,Île-de-France,P3383,Frein,3,521.78,F372298,2020-11-05,Électronique,26.56
5457,Nouvelle-Aquitaine,P2323,Électronique,80,979.35,F564598,2019-11-07,Mécanique,42.42
5407,Nouvelle-Aquitaine,P3708,Frein,76,250.74,F650324,2020-02-23,Carrosserie,13.93
7822,Nouvelle-Aquitaine,P5008,Moteur,38,180.74,F141210,2020-09-01,Mécanique,41.25
4826,Île-de-France,P7170,Suspension,61,620.94,F990180,2021-07-19,Électronique,15.55
2597,Île-de-France,P8777,Suspension,90,932.22,F948810,2019-01-15,Électronique,34.2
5293,Provence-Alpes-Côte d'Azur,P7566,Pneumatique,15,669.08,F969742,2019-08-07,Accessoires,41.13
6827,Occitanie,P5793,Frein,51,814.67,F975260,2019-08-06,Accessoires,22.72
9944,Auvergne-Rhône-Alpes,P5815,Électronique,82,388.4,F431596,2020-11-29,Électronique,15.92
8354,Auvergne-Rhône-Alpes,P8440,Frein,66,640.36,F413763,2020-06-13,Accessoires,43.57
1233,Provence-Alpes-Côte d'Azur,P4210,Frein,10,352.43,F993590,2019-12-14,Accessoires,13.9
6606,Île-de-France,P4851,Transmission,81,911.86,F768526,2019-03-28,Accessoires,34.64
3161,Occitanie,P8734,Transmission,19,879.99,F553051,2019-06-23,Accessoires,15.79
2394,Île-de-France,P5224,Électronique,65,566.27,F974824,2021-09-03,Carrosserie,10.26
9679,Auvergne-Rhône-Alpes,P7063,Pneumatique,70,307.94,F958564,2020-03-16,Électronique,12.86
5287,Île-de-France,P6918,Transmission,77,199.31,F737345,2019-12-18,Carrosserie,33.75
9397,Occitanie,P2047,Pneumatique,13,347.29,F728456,2020-09-12,Électronique,37.69
2090,Auvergne-Rhône-Alpes,P4227,Électronique,80,909.61,F264786,2019-12-14,Mécanique,11.14
8460,Occitanie,P7555,Électronique,9,249.44,F400042,2021-08-21,Carrosserie,5.98
4974,Île-de-France,P2764,Électronique,72,176.87,F332954,2020-07-28,Mécanique,28.37
5091,Auvergne-Rhône-Alpes,P7525,Électronique,75,323.62,F851219,2019-08-14,Mécanique,39.72
4726,Nouvelle-Aquitaine,P2625,Transmission,61,818.1,F166810,2021-02-26,Carrosserie,0.31
8336,Auvergne-Rhône-Alpes,P8768,Électronique,27,760.18,F474290,2021-08-02,Électronique,30.22
5478,Auvergne-Rhône-Alpes,P3687,Embrayage,61,186.47,F610220,2020-04-17,Carrosserie,28.37
3196,Auvergne-Rhône-Alpes,P1294,Frein,22,478.92,F594923,2019-02-18,Électronique,29.51
6429,Auvergne-Rhône-Alpes,P9551,Frein,61,456.62,F750629,2019-07-25,Accessoires,43.94
5216,Île-de-France,P3603,Moteur,67,57.44,F870480,2021-12-25,Accessoires,21.87
3182,Provence-Alpes-Côte d'Azur,P2880,Transmission,81,804.37,F810298,2020-04-02,Accessoires,27.5
8934,Occitanie,P2963,Électronique,13,547.84,F234228,2021-10-19,Mécanique,40.82
8575,Île-de-France,P8521,Suspension,55,218.3,F176631,2021-03-10,Mécanique,2.21
1264,Occitanie,P8107,Électronique,60,504.64,F933869,2021-10-23,Carrosserie,24.35
3573,Provence-Alpes-Côte d'Azur,P6231,Moteur,24,201.73,F114820,2020-03-18,Mécanique,45.95
5731,Auvergne-Rhône-Alpes,P9632,Embrayage,64,383.96,F655349,2020-10-31,Accessoires,0.08
4695,Occitanie,P8228,Moteur,16,106.32,F942037,2019-10-19,Carrosserie,44.19
7673,Occitanie,P4185,Électronique,29,635.21,F594602,2020-02-04,Mécanique,23.24
9281,Île-de-France,P9781,Frein,95,463.96,F148020,2019-03-31,Carrosserie,36.25
3389,Occitanie,P3140,Frein,44,518.92,F783859,2019-09-17,Électronique,1.26
7069,Occitanie,P5846,Frein,80,238.62,F497150,2020-07-11,Carrosserie,31.75
7341,Nouvelle-Aquitaine,P8182,Frein,81,70.54,F791368,2019-01-07,Mécanique,27.05
6668,Île-de-France,P5952,Embrayage,82,496.41,F342456,2020-11-12,Accessoires,40.29
6028,Île-de-France,P8625,Embrayage,79,275.14,F797528,2019-10-19,Carrosserie,36.21
1562,Nouvelle-Aquitaine,P9752,Moteur,57,975.1,F269544,2020-04-02,Électronique,1.43
8922,Provence-Alpes-Côte d'Azur,P4396,Transmission,31,950.57,F410152,2020-02-18,Mécanique,10.87
9826,Auvergne-Rhône-Alpes,P5959,Embrayage,90,413.89,F950628,2020-03-02,Accessoires,29.08
9024,Île-de-France,P1743,Suspension,94,823.55,F518504,2020-03-16,Carrosserie,41.36
2373,Île-de-France,P6114,Embrayage,15,585.77,F203629,2020-03-08,Carrosserie,10.02
5558,Île-de-France,P8196,Suspension,37,394.82,F718385,2021-01-22,Électronique,10.77
3055,Nouvelle-Aquitaine,P7261,Pneumatique,83,218.57,F906860,2021-04-16,Carrosserie,2.79
2376,Occitanie,P8998,Frein,6,187.55,F438813,2021-08-26,Accessoires,33.72
1385,Nouvelle-Aquitaine,P7787,Pneumatique,63,424.41,F646740,2019-06-02,Accessoires,13.92
8140,Provence-Alpes-Côte d'Azur,P4646,Suspension,52,352.56,F759518,2020-06-28,Électronique,48.07
7368,Île-de-France,P4553,Moteur,82,541.97,F254709,2020-11-15,Accessoires,33.94
3890,Nouvelle-Aquitaine,P2059,Frein,18,52.37,F648604,2019-12-11,Électronique,33.76
7743,Occitanie,P4436,Transmission,48,164.19,F238986,2020-07-23,Électronique,42.67
3029,Provence-Alpes-Côte d'Azur,P1209,Suspension,92,309.66,F529866,2019-09-26,Accessoires,38.75
2443,Provence-Alpes-Côte d'Azur,P4099,Moteur,65,336.16,F157563,2019-06-18,Électronique,33.33
4943,Occitanie,P4025,Frein,11,369.73,F108762,2019-01-22,Mécanique,28.76
2151,Auvergne-Rhône-Alpes,P6755,Transmission,85,735.41,F646494,2019-01-10,Accessoires,13.79
4640,Nouvelle-Aquitaine,P3776,Électronique,45,487.58,F618714,2021-03-13,Mécanique,42.17
5167,Île-de-France,P3115,Transmission,1,117.28,F871591,2020-02-17,Mécanique,38.28
9066,Auvergne-Rhône-Alpes,P6221,Transmission,50,380.74,F824992,2019-05-23,Carrosserie,2.48
5326,Île-de-France,P1615,Moteur,31,252.8,F758729,2021-09-01,Carrosserie,41.27
8207,Auvergne-Rhône-Alpes,P1991,Frein,85,79.03,F157258,2019-09-09,Accessoires,13.74
8686,Provence-Alpes-Côte d'Azur,P5760,Moteur,89,116.55,F847606,2021-06-05,Carrosserie,48.96
2269,Auvergne-Rhône-Alpes,P2047,Embrayage,37,134.88,F681043,2021-08-23,Accessoires,27.91
2357,Nouvelle-Aquitaine,P4753,Suspension,89,570.59,F649497,2020-07-11,Accessoires,15.77
6808,Occitanie,P2111,Transmission,45,722.33,F821542,2019-11-22,Mécanique,45.07
5591,Occitanie,P8623,Embrayage,64,255.35,F172297,2019-12-30,Électronique,9.95
4646,Provence-Alpes-Côte d'Azur,P2920,Embrayage,41,488.23,F518220,2021-08-07,Carrosserie,32.01
1147,Auvergne-Rhône-Alpes,P2813,Électronique,86,357.98,F643848,2019-12-19,Accessoires,12.08
9616,Île-de-France,P1802,Frein,13,351.78,F128231,2019-09-26,Électronique,44.27
5079,Provence-Alpes-Côte d'Azur,P2486,Électronique,51,437.94,F526587,2021-07-23,Mécanique,0.53
2318,Nouvelle-Aquitaine,P6180,Pneumatique,33,594.99,F782403,2021-06-24,Accessoires,40.01
1675,Provence-Alpes-Côte d'Azur,P5900,Embrayage,20,469.98,F717777,2019-02-08,Accessoires,9.98
6390,Île-de-France,P3933,Transmission,40,649.75,F773266,2020-08-15,Mécanique,41.67
4175,Nouvelle-Aquitaine,P7583,Embrayage,64,823.1,F495725,2021-03-20,Accessoires,39.6
1125,Nouvelle-Aquitaine,P1575,Frein,84,94.21,F794209,2020-08-12,Mécanique,38.0
7146,Île-de-France,P3174,Électronique,59,587.1,F891631,2020-11-11,Accessoires,23.22
8250,Provence-Alpes-Côte d'Azur,P4321,Transmission,61,823.36,F262372,2020-04-21,Accessoires,8.08
2221,Auvergne-Rhône-Alpes,P1840,Frein,92,997.89,F570842,2019-10-04,Accessoires,36.13
8151,Île-de-France,P1520,Électronique,30,830.1,F187840,2021-07-02,Mécanique,16.2
5221,Occitanie,P9718,Transmission,74,459.43,F641458,2019-12-31,Mécanique,1.36
8735,Nouvelle-Aquitaine,P9916,Embrayage,17,876.94,F779972,2019-04-30,Mécanique,2.27
5736,Nouvelle-Aquitaine,P9351,Frein,22,562.44,F795026,2020-07-10,Électronique,0.67
8351,Île-de-France,P1564,Frein,18,256.85,F909890,2019-04-26,Accessoires,39.98
9078,Île-de-France,P7469,Moteur,8,362.79,F508477,2020-09-12,Accessoires,42.23
1059,Nouvelle-Aquitaine,P9399,Électronique,55,167.83,F105278,2021-09-03,Électronique,17.73
5964,Nouvelle-Aquitaine,P7776,Frein,66,241.38,F868977,2021-04-10,Carrosserie,41.02
3967,Île-de-France,P6830,Moteur,86,534.0,F792118,2020-05-24,Mécanique,16.78
2212,Provence-Alpes-Côte d'Azur,P7303,Suspension,33,354.03,F375859,2020-07-25,Accessoires,47.77
2663,Occitanie,P7543,Frein,24,414.56,F207349,2021-08-11,Mécanique,13.64
1994,Provence-Alpes-Côte d'Azur,P3631,Transmission,70,905.24,F809440,2019-07-21,Carrosserie,49.9
4703,Auvergne-Rhône-Alpes,P8061,Frein,87,812.06,F825476,2020-06-10,Mécanique,40.04
2699,Provence-Alpes-Côte d'Azur,P1413,Pneumatique,11,86.44,F448082,2021-07-11,Accessoires,27.91
5434,Occitanie,P7977,Moteur,37,569.2,F809770,2019-03-27,Électronique,33.67
2780,Occitanie,P7382,Frein,6,142.69,F677078,2021-04-05,Accessoires,0.08
6482,Île-de-France,P6131,Transmission,40,301.77,F443392,2019-11-15,Mécanique,30.09
9104,Provence-Alpes-Côte d'Azur,P6527,Transmission,58,406.98,F736954,2021-09-27,Accessoires,49.07
8568,Occitanie,P1194,Électronique,95,795.53,F971193,2019-12-21,Mécanique,17.27
2065,Île-de-France,P7726,Électronique,40,777.95,F724665,2019-06-06,Électronique,16.33
1337,Nouvelle-Aquitaine,P5567,Moteur,16,645.39,F532024,2021-01-19,Électronique,32.3
5473,Provence-Alpes-Côte d'Azur,P4837,Transmission,84,536.64,F892713,2019-09-21,Carrosserie,31.85
9276,Nouvelle-Aquitaine,P3313,Suspension,22,71.87,F915591,2021-05-21,Accessoires,16.5
3836,Auvergne-Rhône-Alpes,P1687,Frein,84,428.53,F774556,2019-02-24,Mécanique,2.68
7351,Auvergne-Rhône-Alpes,P7244,Embrayage,67,478.92,F737522,2021-02-13,Carrosserie,47.88
1898,Auvergne-Rhône-Alpes,P6299,Frein,60,128.73,F222576,2019-10-06,Mécanique,16.87
2899,Provence-Alpes-Côte d'Azur,P7041,Pneumatique,43,897.39,F518804,2020-12-24,Accessoires,0.32
1303,Occitanie,P6412,Embrayage,84,808.91,F123733,2021-09-29,Électronique,3.88
5118,Provence-Alpes-Côte d'Azur,P1052,Suspension,81,992.0,F231671,2020-08-15,Mécanique,32.67
3776,Auvergne-Rhône-Alpes,P7279,Transmission,73,529.92,F708590,2019-08-19,Mécanique,28.98
8609,Occitanie,P6101,Frein,64,647.01,F455656,2019-05-05,Accessoires,2.1
4304,Occitanie,P5177,Suspension,13,539.57,F519018,2020-04-14,Carrosserie,47.23
3578,Provence-Alpes-Côte d'Azur,P5456,Électronique,67,598.85,F377151,2021-12-03,Électronique,48.52
1781,Auvergne-Rhône-Alpes,P9776,Moteur,81,995.66,F234857,2019-06-25,Mécanique,7.73
8300,Île-de-France,P8117,Transmission,12,950.5,F408895,2019-04-28,Accessoires,30.22
9250,Auvergne-Rhône-Alpes,P1592,Suspension,85,277.05,F146927,2021-06-03,Électronique,42.76
9708,Provence-Alpes-Côte d'Azur,P5313,Pneumatique,69,331.11,F563680,2021-05-05,Accessoires,8.78
4286,Occitanie,P6622,Pneumatique,52,404.26,F187055,2019-12-18,Mécanique,10.9
2336,Provence-Alpes-Côte d'Azur,P5876,Pneumatique,71,686.8,F475441,2019-02-07,Accessoires,24.19
2655,Île-de-France,P1144,Pneumatique,13,960.67,F358669,2021-10-08,Mécanique,36.07
9063,Nouvelle-Aquitaine,P7053,Moteur,6,943.84,F634007,2020-08-24,Carrosserie,21.8
3572,Occitanie,P4916,Transmission,58,650.02,F169381,2019-11-21,Électronique,15.22
6845,Nouvelle-Aquitaine,P5854,Embrayage,67,395.48,F263794,2021-07-02,Électronique,7.27
9426,Provence-Alpes-Côte d'Azur,P8467,Embrayage,11,385.29,F734077,2019-11-20,Électronique,34.31
5729,Nouvelle-Aquitaine,P6898,Transmission,23,607.7,F313446,2021-04-16,Électronique,1.38
4379,Provence-Alpes-Côte d'Azur,P4044,Électronique,67,172.11,F744994,2021-03-18,Accessoires,16.16
6319,Provence-Alpes-Côte d'Azur,P4864,Moteur,70,168.3,F426198,2020-01-13,Électronique,42.39
7369,Nouvelle-Aquitaine,P8235,Frein,75,499.26,F850809,2020-10-01,Carrosserie,45.4
4811,Île-de-France,P5787,Pneumatique,58,644.88,F923535,2019-10-03,Mécanique,46.28
6638,Nouvelle-Aquitaine,P9661,Frein,59,198.29,F648718,2020-08-01,Électronique,45.96
8042,Nouvelle-Aquitaine,P8595,Pneumatique,28,275.4,F582451,2021-10-18,Accessoires,48.21
4081,Occitanie,P4166,Frein,4,120.53,F235855,2021-07-25,Électronique,14.89
6494,Nouvelle-Aquitaine,P3734,Transmission,88,416.96,F944844,2021-10-30,Mécanique,43.86
7383,Occitanie,P9698,Suspension,50,361.37,F126774,2021-09-17,Mécanique,18.11
8325,Auvergne-Rhône-Alpes,P4114,Moteur,5,116.26,F802903,2020-10-12,Électronique,18.02
4548,Auvergne-Rhône-Alpes,P6355,Suspension,2,133.71,F535633,2020-04-24,Mécanique,32.57
6907,Île-de-France,P5415,Embrayage,38,54.21,F819774,2019-06-27,Mécanique,19.31
2866,Île-de-France,P8793,Suspension,4,161.24,F205052,2021-09-12,Mécanique,23.37
5331,Nouvelle-Aquitaine,P9401,Électronique,22,193.64,F981085,2020-02-26,Carrosserie,32.12
7828,Auvergne-Rhône-Alpes,P4117,Électronique,19,330.19,F846998,2021-08-09,Carrosserie,23.74
8862,Nouvelle-Aquitaine,P8389,Frein,57,666.35,F757377,2020-08-24,Carrosserie,3.98
9896,Occitanie,P8513,Pneumatique,38,505.53,F896666,2020-08-16,Électronique,24.38
3322,Nouvelle-Aquitaine,P2372,Suspension,85,969.95,F966102,2020-10-24,Carrosserie,45.59
9253,Île-de-France,P4192,Moteur,47,512.78,F340626,2020-06-12,Mécanique,20.4
7169,Provence-Alpes-Côte d'Azur,P4816,Frein,92,142.24,F488298,2020-10-31,Accessoires,24.67
3756,Nouvelle-Aquitaine,P7161,Embrayage,99,681.24,F614212,2021-08-05,Accessoires,16.13
3518,Nouvelle-Aquitaine,P2772,Suspension,42,841.96,F121171,2019-03-07,Accessoires,20.49
2144,Auvergne-Rhône-Alpes,P4357,Frein,47,572.41,F441474,2021-10-27,Mécanique,40.82
7140,Auvergne-Rhône-Alpes,P6282,Suspension,61,549.94,F122585,2021-01-14,Électronique,13.32
1164,Nouvelle-Aquitaine,P6416,Moteur,35,674.75,F203978,2020-10-28,Accessoires,8.48
9928,Île-de-France,P4304,Embrayage,12,141.37,F269750,2021-11-04,Électronique,41.31
7409,Île-de-France,P2742,Suspension,64,347.45,F246280,2021-12-04,Carrosserie,26.68
8681,Provence-Alpes-Côte d'Azur,P7061,Électronique,49,154.53,F152863,2021-12-29,Accessoires,28.74
4201,Île-de-France,P9663,Électronique,51,272.05,F662134,2021-06-22,Accessoires,2.53
9424,Nouvelle-Aquitaine,P3030,Frein,25,326.46,F210405,2021-12-02,Électronique,12.77
6772,Occitanie,P6325,Électronique,79,960.58,F588382,2020-01-12,Carrosserie,4.94
2723,Auvergne-Rhône-Alpes,P6103,Transmission,41,679.29,F502989,2019-10-31,Électronique,19.47
5000,Nouvelle-Aquitaine,P1967,Suspension,51,857.17,F343799,2020-02-25,Carrosserie,35.98
1126,Nouvelle-Aquitaine,P3943,Suspension,51,762.55,F202388,2020-06-19,Électronique,30.26
1981,Île-de-France,P6275,Électronique,7,473.1,F165656,2021-10-27,Accessoires,18.2
7554,Nouvelle-Aquitaine,P3375,Électronique,82,798.21,F131488,2019-03-09,Électronique,6.93
3369,Île-de-France,P4516,Pneumatique,24,631.59,F561870,2021-12-26,Électronique,18.02
5779,Provence-Alpes-Côte d'Azur,P8821,Suspension,13,934.75,F423529,2019-07-19,Accessoires,24.34
7138,Nouvelle-Aquitaine,P3836,Frein,2,912.68,F984720,2019-08-08,Accessoires,4.7
2651,Nouvelle-Aquitaine,P8861,Embrayage,99,487.81,F311958,2019-01-31,Mécanique,39.56
6124,Nouvelle-Aquitaine,P4207,Pneumatique,55,992.79,F237738,2019-02-05,Accessoires,15.42
4214,Nouvelle-Aquitaine,P4397,Embrayage,15,680.51,F229923,2020-05-20,Mécanique,7.49
5500,Nouvelle-Aquitaine,P1504,Transmission,24,480.62,F363053,2020-04-14,Carrosserie,37.49
8523,Occitanie,P8389,Suspension,34,412.69,F319034,2019-06-03,Accessoires,26.89
9027,Auvergne-Rhône-Alpes,P6667,Électronique,50,485.42,F374858,2021-09-03,Carrosserie,23.22
8207,Provence-Alpes-Côte d'Azur,P9375,Embrayage,15,967.69,F689949,2019-09-15,Mécanique,14.42
9331,Nouvelle-Aquitaine,P7563,Transmission,85,792.84,F162082,2020-02-23,Accessoires,45.38
3638,Provence-Alpes-Côte d'Azur,P6041,Transmission,56,746.54,F441906,2020-04-30,Carrosserie,32.84
6953,Provence-Alpes-Côte d'Azur,P9230,Électronique,85,182.86,F212977,2019-11-24,Mécanique,45.97
3356,Provence-Alpes-Côte d'Azur,P9170,Suspension,10,474.71,F305873,2020-06-17,Mécanique,35.69
1348,Nouvelle-Aquitaine,P4949,Électronique,24,211.48,F694760,2019-02-15,Carrosserie,47.66
1185,Nouvelle-Aquitaine,P2770,Suspension,52,492.56,F328108,2021-10-16,Carrosserie,5.0
8863,Provence-Alpes-Côte d'Azur,P1412,Moteur,67,983.52,F851262,2019-11-09,Accessoires,9.0
7849,Nouvelle-Aquitaine,P7043,Suspension,37,896.83,F275427,2020-11-12,Carrosserie,41.65
3410,Occitanie,P6023,Électronique,94,532.82,F331079,2021-10-07,Mécanique,27.46
8694,Provence-Alpes-Côte d'Azur,P5306,Moteur,84,426.35,F424704,2021-01-16,Mécanique,42.8
1626,Occitanie,P4016,Pneumatique,3,899.25,F360545,2019-04-24,Accessoires,20.65
7793,Auvergne-Rhône-Alpes,P4706,Moteur,57,627.26,F373746,2019-10-17,Carrosserie,16.62
7979,Nouvelle-Aquitaine,P3893,Moteur,13,628.06,F688036,2019-08-19,Accessoires,19.21
1153,Nouvelle-Aquitaine,P7791,Moteur,13,435.68,F284115,2021-07-11,Carrosserie,3.44
2339,Auvergne-Rhône-Alpes,P9325,Embrayage,78,643.97,F830885,2021-01-16,Accessoires,10.97
2882,Occitanie,P7860,Embrayage,10,678.84,F894489,2019-03-28,Électronique,29.83
7503,Île-de-France,P9106,Transmission,96,608.61,F944112,2021-01-16,Mécanique,3.98
2400,Nouvelle-Aquitaine,P1041,Embrayage,60,874.12,F391552,2021-05-30,Électronique,19.51
3962,Provence-Alpes-Côte d'Azur,P5230,Transmission,46,334.84,F344654,2021-12-06,Carrosserie,33.35
1628,Occitanie,P3571,Frein,36,686.76,F387531,2021-03-27,Électronique,39.43
3406,Auvergne-Rhône-Alpes,P7743,Électronique,81,375.6,F229851,2019-05-25,Carrosserie,3.38
1347,Nouvelle-Aquitaine,P6582,Frein,77,734.62,F489082,2020-09-08,Accessoires,24.65
2665,Provence-Alpes-Côte d'Azur,P3299,Pneumatique,93,828.04,F485426,2020-11-29,Mécanique,28.72
8347,Île-de-France,P7917,Embrayage,48,460.07,F414611,2020-07-13,Mécanique,17.36
6566,Occitanie,P3393,Moteur,22,154.04,F655694,2019-05-17,Carrosserie,30.83
9096,Île-de-France,P2252,Frein,15,288.37,F136012,2021-10-01,Mécanique,46.16
2180,Île-de-France,P8404,Pneumatique,72,906.68,F720307,2019-05-21,Carrosserie,37.14
9125,Provence-Alpes-Côte d'Azur,P7342,Pneumatique,56,113.47,F986399,2021-09-21,Mécanique,44.64
5807,Auvergne-Rhône-Alpes,P1198,Électronique,58,140.66,F291391,2021-10-28,Mécanique,22.44
8502,Île-de-France,P5332,Suspension,90,959.52,F359815,2019-05-28,Électronique,13.01
9046,Provence-Alpes-Côte d'Azur,P7339,Frein,28,438.44,F635346,2021-11-21,Accessoires,44.13
3958,Occitanie,P6951,Suspension,74,218.85,F647029,2021-06-25,Électronique,49.17
5433,Occitanie,P3204,Frein,82,854.81,F501223,2019-02-28,Électronique,42.42
3115,Occitanie,P9579,Transmission,6,461.47,F304875,2021-05-15,Électronique,21.59
9212,Auvergne-Rhône-Alpes,P7166,Transmission,43,95.32,F200763,2019-07-01,Mécanique,36.6
8134,Occitanie,P3481,Pneumatique,6,631.61,F233203,2020-11-10,Électronique,36.57
5724,Auvergne-Rhône-Alpes,P8362,Embrayage,94,395.49,F164801,2020-10-31,Électronique,42.15
1721,Occitanie,P9590,Suspension,33,787.56,F223938,2020-10-11,Électronique,24.61
2243,Occitanie,P2908,Suspension,37,250.41,F485052,2021-07-17,Accessoires,1.77
9413,Provence-Alpes-Côte d'Azur,P3771,Transmission,12,100.38,F695124,2019-10-23,Carrosserie,17.11
4090,Auvergne-Rhône-Alpes,P1664,Frein,59,999.63,F863458,2019-01-16,Électronique,16.09
7895,Auvergne-Rhône-Alpes,P1272,Embrayage,83,380.94,F458451,2020-12-13,Accessoires,42.91
2377,Auvergne-Rhône-Alpes,P2530,Suspension,92,235.14,F469884,2020-09-06,Carrosserie,41.48
9958,Nouvelle-Aquitaine,P2113,Suspension,28,624.3,F688826,2020-03-09,Accessoires,23.9
5841,Auvergne-Rhône-Alpes,P4189,Embrayage,78,220.04,F189785,2020-07-31,Mécanique,7.13
6788,Auvergne-Rhône-Alpes,P7626,Frein,12,862.29,F937107,2019-09-28,Carrosserie,25.67
6017,Nouvelle-Aquitaine,P7046,Pneumatique,40,912.82,F822375,2021-02-04,Carrosserie,34.12
8970,Occitanie,P9884,Électronique,10,466.18,F173496,2020-09-27,Mécanique,7.53
3003,Nouvelle-Aquitaine,P2434,Suspension,67,203.12,F846082,2020-06-24,Électronique,48.02
5030,Auvergne-Rhône-Alpes,P1095,Moteur,41,820.1,F794470,2019-07-09,Accessoires,21.86
9893,Nouvelle-Aquitaine,P1749,Pneumatique,34,244.43,F937361,2020-10-06,Carrosserie,22.25
7065,Auvergne-Rhône-Alpes,P6258,Transmission,31,91.49,F105227,2019-08-14,Électronique,49.22
1652,Île-de-France,P4799,Électronique,10,801.97,F308856,2021-11-17,Accessoires,3.92
6588,Nouvelle-Aquitaine,P6916,Pneumatique,59,343.41,F117298,2020-06-12,Accessoires,11.2
1491,Provence-Alpes-Côte d'Azur,P3073,Frein,35,542.81,F278949,2021-08-22,Carrosserie,41.37
2625,Île-de-France,P8402,Pneumatique,14,169.32,F475191,2021-01-20,Carrosserie,29.64
7386,Auvergne-Rhône-Alpes,P2150,Embrayage,27,163.48,F371494,2021-05-06,Électronique,21.67
